5368591,5057106
4491250,5588556
5401789,5916934
5871469,4968314
4608977,6006126
4586513,4694833
5538496,4721097
5131089,5740395
5940608,5513327
5269935,4336282
4732578,4171207
2334840,5364456
4151844,4481827
5891095,5322507
4416285,3068742
4370467,5248757
4646946,5553741
3895436,5587098
5447988,4847233
5297148,5592669
4820265,5403277
5583812,4493075
4632127,5295955
5810810,4539987
4985028,5964751
4838281,4217993
4701187,5006132
4445883,5529691
4785815,4985028
5295203,5841886
4957114,5827190
5067014,5970173
4949390,4395698
3430418,4349357
4927411,5630710
4646722,4878485
5350357,4277226
4692138,5833866
4320761,5486162
5558255,4491250
4825850,5575752
3936800,5754679
5496273,4479760
5895371,5338157
5004482,4765804
5810810,1983669
4170997,3821510
4664935,5756207
4931047,5938633
5043940,5815443
5531697,4601702
4669466,5423801
5425713,4858615
5269777,5643253
4371689,5374769
5458132,5050585
5015272,4834780
4765331,5888198
5080098,5490523
5588556,4923095
5898638,5513327
3228400,5545137
5810859,5417672
5823220,4936990
4961738,5575811
5326531,4934369
5846294,5520720
5421339,5842995
5330561,4650501
4942556,5544118
5473575,4764846
4040413,5290275
4489027,5573854
4807630,4167331
4740047,5292320
4802486,3704706
5609151,5810804
4276885,5501863
5989209,4515583
4923095,5398850
5326531,4548907
3345863,5840029
5104392,4641650
5680367,4764846
4308866,3946731
5551472,4370223
5964924,5250088
5911972,4844882
3886948,4776839
3605477,5591370
4867740,3886948
5430087,5919855
4479797,5127908
4934995,5779660
4732448,4266548
4370150,5006132
4800495,3647299
5997529,4798204
4718921,5964923
4110364,5208306
5888198,5304170
5302423,5652083
5697281,5083565
5462052,3674013
5895386,5178620
4082945,5369709
5935099,4836752
5019075,5292320
4880304,5782755
5196005,5833682
5562610,3896811
4654024,4848339
5821506,4188811
4223680,4086915
5607391,4320761
4482347,5803712
4819632,5601087
5741330,4804381
5829444,4753528
5911972,5271928
4515165,5699797
3836751,5840125
5565018,5882380
4648892,5439000
4655225,5657759
5699797,5313941
5584296,4223680
5199431,4515165
5019350,4557900
5487390,5846517
5237984,5458132
5163904,4522194
4800899,5800378
5840029,3664180
5417672,5957943
4649080,5739256
5002590,5259869
4754752,5246438
4445883,5733253
4501531,5676841
4526515,5171301
5002591,4519813
4625275,3997763
4763305,5963480
3589363,4504264
5978080,4011403
4860770,4397313
4167331,4869253
5917135,4698075
3689452,5622557
5781472,5262984
3796022,4781735
4397313,5492122
5386000,5753748
5779625,4779727
5741249,5246438
5681282,5037421
5531980,5736121
4857082,5118327
4502931,5494701
5431629,4896671
5911219,5071453
4397313,5025810
5596987,4800885
5401272,5536267
3296161,4499230
5562610,5776155
5987349,4706665
4840647,5549733
4838856,4191184
5885245,5256157
5888198,5147354
4736743,5207673
5768205,4764846
5131537,5779625
5954053,3866599
4589888,3738087
4850351,4681104
4836752,5935099
5902272,5197963
4756723,4329158
5779631,4655225
4813977,3923477
5277181,4267844
5540681,4966597
4689040,3732858
3313091,4892565
5877238,4108679
4687498,5207806
4559038,5658250
5575787,4800876
5507855,4881953
5122137,5947964
5433708,4638436
4714459,3901245
3163588,4724005
4476870,4003707
4790324,5967992
5633081,4451542
6001335,5686060
5134311,5923594
4730030,5573854
5094820,4416595
5474530,4214586
4693556,5042980
5865167,4212306
4380960,5770174
5997528,4713051
4945914,5891034
5712819,4763305
4924863,5741249
4858615,5259838
3788036,4917710
4527251,5835415
5568439,5862081
5688261,4576177
4892565,4614525
4785815,5807389
4589896,5352272
5567414,5985246
4418688,5217454
5602226,4851495
5756597,4631337
4701049,5383454
5610317,4649080
4418688,5454807
5709732,5281253
3922149,4648888
4896260,5834956
4867738,5817042
4156422,3924635
5808281,3924793
3467098,4669467
2412397,4781548
5957882,4967653
4922902,5334183
4997084,5575752
4936760,4781548
4086653,5350357
3919695,5634117
5606717,4770640
4207874,4732448
5586332,4758945
5700260,4994060
4654063,4548618
5853698,4993415
4266548,5833682
5564417,4805623
4966597,5743903
4765656,5862260
5051115,3430418
4711645,4973339
4261360,5685821
5733243,5201908
5834956,4300019
4991565,5924977
4911167,5961450
4745135,5264502
5146091,4622974
5827276,4011872
4958315,5341339
3471215,4657014
5733336,4816339
4653498,5551424
5820570,4014321
4583556,5925042
5916196,5447509
3858577,5318024
5490505,4869254
5507744,4043342
5277181,5167230
4119417,5064447
5342357,5728143
3564816,5032150
4398908,4842584
5290239,5853386
5562893,5776429
5471604,5199033
5603325,4930511
5536236,5257617
4425115,4634420
4050450,5284775
5891095,4823791
5194765,5872736
4646737,4074718
4063551,4928692
4962163,4611046
4472551,4424157
5166676,5862260
5846517,5315998
5334206,4860743
4171207,5707425
4119417,5004482
4721097,5551945
5872736,5150186
4995268,5112298
5297148,5602987
5800486,5462521
4680447,5960158
5987349,4875478
4672963,5861021
5695464,4898579
5037386,5630799
5583812,5043940
5111817,5584296
5056992,5499906
5217455,4854320
5147550,4931070
5713942,4773899
5569462,4664669
5174979,4557736
5705794,4889276
3838553,5542966
5748783,4252995
3430418,4783203
5014212,3848798
5624394,4479760
2617493,4772295
5628619,4890984
5278460,5946244
5697536,5277201
4886049,4646722
5840029,2439130
4341227,2407690
4994094,5071451
5234004,5464437
5293399,5710834
5486162,4428748
5155066,4401776
5470379,4397661
5968233,5254154
4928691,3602213
5711762,4309998
4901728,5246004
3932694,5494701
4798580,4493695
4266548,3858577
5567136,5078683
4975581,5830133
4223672,4637813
4930516,5697373
4202044,5539690
5830209,3858577
5853752,5643553
4646722,5514074
4279024,5434825
5827264,5336217
5191883,5997532
5801966,4200861
5960125,5134575
4788975,4641650
5354549,6001335
6002614,5351210
5324255,4844092
4256469,4857086
5582715,4880440
4425115,4750488
5909504,4011403
4741326,4886049
3106698,4464788
4376500,4679706
5290273,4854320
5683384,4983159
4086924,5437624
5147354,4537193
4622974,5762609
4526515,5484239
5440505,6002614
5630710,4650469
4382753,5772409
4933843,5871445
5843077,4658836
5765184,5131089
5667315,4025905
4927411,4336800
6008272,3873489
4281645,5954053
4950245,5588816
5281253,5851266
5368556,4332255
4814591,5918043
5080660,5891095
5810810,4854320
5139025,4013067
5256295,4386944
5535328,4281398
5455766,3812855
5908416,4648892
3923477,4264339
4269718,5906570
5658371,6007606
5112298,4995268
5592669,4896262
4252995,5745604
4526515,5628731
5949254,4958088
5882339,4394862
5603613,4493706
4446715,5449344
5083565,5697281
5178620,5873855
4823793,5725570
5417687,5891095
4676772,3769982
4736437,5953130
4711645,3533221
5921950,3946731
4207874,4950266
5835415,4287570
5622170,5873822
4725293,4140495
3412729,4817623
5201318,5003977
3417745,5290275
5690835,4316576
5558855,5344930
4493691,5549834
4658817,5807383
5679133,4892564
5088499,5643553
4662383,5769880
5077686,5884068
5538536,5779763
4576608,5713888
5605539,4785815
3464885,5551472
4931070,5102432
5628908,4696671
5193526,5830209
5712819,5268870
5767486,4698486
4409993,4233493
4082945,4625275
5059191,4512762
6004316,5437664
4823812,5443470
5319771,5918043
4417137,4812986
5647368,5042494
5815443,5218569
4646270,5513327
5539971,4946267
4658817,5871469
3919177,5573854
4421503,5316667
5766310,4566881
6001243,4229296
4315759,4693730
4936990,5454950
4718921,5885329
5695583,4736743
5957943,4808153
5817042,5378227
3858586,5401272
4221543,5904668
4760607,4398176
5152746,5643203
6007606,5702504
5810764,5366443
4233493,4537193
3923477,4376639
5749950,2375795
4704007,5539971
4479760,5464392
4070312,4360604
5944715,1814791
4627832,4776838
5575811,5045056
5779625,3633758
4559038,5928196
5319771,5821784
5954485,5074756
5743903,4860744
5354547,5792239
5671229,4942556
5326531,4824789
3809977,6007513
5019074,4381007
4689043,5904668
4818437,5389270
5302423,5612712
5725494,4808153
5413588,5800486
4928695,4146019
5567765,5874062
5993438,4976709
5601087,5196005
5919154,4425112
4725293,4539019
5646241,4608434
4569335,5104392
5784175,4912549
4787368,5453091
5282786,5151084
4529411,5032148
5562609,4689040
4440548,4021210
3559644,5423738
5919219,4709701
5286256,5989209
4781548,4236880
4922902,3956826
5282786,5123903
4687825,5601966
5843144,2407690
5370642,5681282
3843865,4170997
4336809,5318024
4576177,5843073
5838177,5694065
5846294,5032150
4418688,5304173
4545610,3811186
4479762,5438510
4805623,5978691
4882492,5398681
4277226,4836752
5255669,5725495
5908415,5219346
4340398,4589888
5139025,5873821
5378432,5081041
5133650,5181842
4599055,5427509
5997611,5411578
5660836,5569242
4130403,4936887
4740584,5739256
4687498,5837032
5134311,5838177
5572258,5799113
5602987,5297148
4970575,5410805
3858577,4924863
5061267,4326529
5735843,4170997
5330561,4329158
5368558,4474180
4561287,4197095
5525218,4114802
5179298,5940608
5114441,4915711
5862081,4181980
5825929,4630306
5064978,5683607
5441636,4223672
2439130,5840029
5776155,5562610
4622108,4874477
5556449,4857078
5251030,5799113
5643553,5911972
5410132,3466726
4887614,5782827
5643335,5045056
5057431,4560248
4570638,4725147
3809977,5176677
5987349,4836778
5209748,5695583
4461294,5876397
5993438,4391275
5369525,4545652
4672962,4878492
4025155,5892630
3941121,5460182
3689454,4273698
5861049,5980609
4709008,5646241
4861331,3886948
5906672,2944627
3106699,4641356
3280536,5114440
5230334,5954716
4798204,5683379
5991653,5303026
5602937,5960125
5805518,4706166
4589896,5407466
5888198,5380316
4185633,5201731
4194892,5330561
4985028,5651786
5938633,5507738
4781735,3738087
3911783,5685306
5632803,4813980
3732858,4921476
2334840,5762670
5928229,3987795
4867557,5122974
4634420,4425115
4129424,4468238
5267954,5725494
5166676,5745604
3809093,5405318
4881953,3930813
5411578,4775394
5620481,5383917
5084045,5733283
5686060,4957656
5906673,4863492
5837150,4637813
5454809,5681282
4950245,4741736
4892566,5658371
5316666,4402680
5067938,5316667
4395258,4935005
4512762,5925042
5755754,4423725
5743643,4694143
4731426,5208306
4187057,5267956
3796022,4194890
5961694,5871565
4526515,4798580
4670059,6008272
5906672,4576616
5862260,5408542
4758228,5127908
5842995,5318024
5879144,5165874
4758460,5792227
5277201,4860752
4559036,5920054
4224929,4740047
5374769,4740584
5054490,3847141
4472177,4070164
5093545,5808281
5429601,3693613
4021210,4263018
5984904,4515583
5779625,5050585
5554100,4168882
4168882,5651759
5199033,4942556
4194877,5480723
5472441,4823793
4417042,3689454
5936884,5440505
4820912,5850481
5935297,4614525
4575195,4385810
4014321,5370114
5273517,5733253
4482683,5780583
4565200,5728143
5179670,5680368
4266554,5137023
4346715,5871524
5311060,3429040
5507857,5234472
4950136,5620312
5163021,5991517
5800529,4922926
3727769,5364456
5344454,4798585
5954485,5078683
4838856,5578005
3354129,5714566
5376971,5598215
3298149,5797973
4217218,5755974
5795328,3589363
4857081,5002590
5772409,4559038
5462052,4999306
5462052,4925268
5190527,5108373
5160317,4024866
4858001,5674182
4357685,5677869
4925268,3822695
5201908,5863286
4416285,5954053
5152813,4756723
4768513,5115137
5423738,3559644
5807261,4290433
3150942,4950311
4961422,4638436
4481827,5421812
5779660,5386734
4449528,5897551
5587098,4188811
5237984,5674182
4130403,5558698
5679043,5242620
5873855,5370644
5077737,5740395
5536236,4886049
5330561,5656067
3945375,5211625
5928229,5207675
5680369,4719627
4264338,3713271
5322507,3858586
4856513,4309998
4202337,6004319
5338157,4559038
4723966,2944627
5979494,3920014
5179951,4655225
4719627,5680358
4693730,4857086
5369525,4993817
6001243,4714032
5106537,4622107
5672195,3237377
5865877,4198213
5713942,5059191
3448079,4404330
5129921,4230463
5237984,5562602
5722945,5112300
5191883,4643186
5766147,3894538
5782910,3370946
4665551,4395697
5667489,5474530
4961422,4800899
5128560,5917758
4552690,5612403
4680025,5728060
5349961,4178917
5213483,4025241
5470582,5830430
5166676,5822436
4655742,5676645
4515165,5304173
3677795,5713947
4499230,3438930
4557736,4756723
5070874,5383452
4465809,5780583
5582715,4377066
5496265,4851126
3602213,5482034
5021967,4053735
5697367,3822695
5806519,4943279
5861707,4684540
5820558,4869254
4805623,5873821
5733527,5558854
5610317,4694064
5487390,5876696
5109105,4851495
5440505,5936884
5454807,3858577
5362478,5997898
5318023,5954053
4264339,4065272
4238204,4836833
5295203,5768426
5112298,5730883
4482347,5788671
4439213,4011065
4660925,5196005
5622557,5747562
5053058,5846291
4320761,5718676
4800876,5041109
5482438,4650469
5334193,5997532
4548619,3838553
5131816,4479761
5953284,5128560
4519813,5114440
5917135,5486226
5935099,4838856
5549139,4706687
5755856,5529611
4708714,6007725
5833367,3491596
4928694,4810655
5186714,5814044
5626833,5935553
5147550,5256295
5079648,5710834
5850481,5315098
4312357,5699797
5612403,5002818
5935253,5077686
5282799,5507744
5830209,4660571
4526515,5795317
5370802,4911833
5015271,4648888
5997528,5242404
5421339,5115137
5108373,5190527
5672195,5203887
4650469,5660529
5733572,5552133
5496305,4040413
4886431,5681294
4641912,4785806
4638798,4805615
4060713,4398176
5967980,4836778
5906673,4675030
3106699,4369430
4601296,4860770
5007908,3920021
5970214,4640224
4281398,5583812
5858063,4516424
4115762,5949901
5258006,5807261
5846080,3471215
3176444,4350500
5843019,4706667
5628619,4976696
5897551,4646737
5482034,5139025
5448577,5224070
5689614,4789771
5133650,3963023
5199033,5448577
5389270,5106537
3466726,5645744
4207874,4928695
5531697,4838856
5529611,5429666
5874062,5529766
5042489,4530360
5380273,5846218
3623712,5708755
5372135,4523279
4836833,5906673
3339179,4398176
4395698,4760607
4295470,4989606
4889276,5793024
5919841,3660132
4451542,5271858
4672980,5620480
5470582,5770222
4303376,4453931
5297148,5535328
5843073,4469098
3858586,5951547
5415683,5248322
4653023,5485422
3704706,4091803
5368591,4754752
5197963,5697536
4657736,5120510
4257932,4417042
4950245,5057081
5059191,5443470
3094428,5830930
4398176,3214574
4999705,5933535
4819752,5458128
4796636,5178142
4889276,5700995
5036853,4653498
4705500,5324297
5946419,5467442
4863265,5122974
4850351,5895417
4892564,5785739
5188632,4686979
4146172,5441636
5562640,3996935
5948835,4229333
3519201,4851126
5667488,4565200
4479797,5039279
4397313,5033478
5098431,4706667
4557900,5048525
5936971,4733394
4537193,5207673
4714459,3769982
3838553,5069686
5674173,4675117
5993370,4357235
5069792,6007725
5030251,5588984
5290239,5039279
3257902,5341240
5828616,4415992
5250088,5964924
4397314,4860752
5872736,5574698
5697824,4956202
5507744,5282799
4784149,3581570
4355376,5680370
4553261,5748783
5441636,4637813
5433197,4863265
4867919,4577109
3847483,5807261
4467812,4649275
6004320,4955882
4353795,5360542
4654063,5976222
4586163,5764571
5776429,5567413
5143063,4638436
5490505,5057695
3987795,5599346
4898578,5904668
4559036,5843037
5835933,5101490
4539019,4648888
3715729,5634131
5808281,4426032
4597777,5064446
5232605,5551472
4790324,3949740
5015271,5871565
5176677,5722945
5370802,5730883
5318570,4750488
5769791,4380240
6001069,4870953
5909390,5434825
4376640,4516424
5876426,5169395
5545137,4832023
5945676,4655225
5199431,5842995
3315680,5290275
5871469,4658817
4537561,5628731
5803712,4479797
4290049,4665554
3910701,5795292
5832119,5315098
4200110,4830013
3690769,4570638
4744803,4190424
4462412,4690156
4641649,5403311
5100380,4336800
5769785,4800495
5462052,4398542
3035016,4499230
5017059,5853386
5234004,5762626
5296570,4611047
5779763,5089033
4799496,5382228
4995268,5895371
5821784,5077686
4468238,3338030
5056531,5931860
5997898,5567413
5211548,5628619
5013312,4674498
4136700,3902495
5447509,6001069
5465714,4344438
5199431,4259948
3556085,4576147
4315077,4892896
3638640,5048524
5605673,5558856
3735558,4783201
4934369,3807390
4822384,4698075
5685306,4511411
4570638,5349961
5429664,5163978
5847375,4188811
4312357,4817623
5754717,4718417
5057695,5782755
4951669,4407290
5683607,4988037
5226931,4684377
5151098,5681282
4188811,5728309
4515165,4286602
2375795,5622557
3581570,4602642
4921476,5562609
3957463,4065272
4140495,5704964
4968295,5421812
4507466,5573854
5487390,5769080
4689062,5647227
3968475,5974169
5969822,5198877
5222938,5433708
5843019,5697281
4621643,3998550
5476580,4090984
4968295,5496265
3901245,4776838
4530360,5349959
5413588,4832023
5455766,3930505
5549990,4681777
3250080,5199962
4896262,5671229
5281253,5681368
5114441,4673415
4880440,5454950
5137549,5002591
5207642,4559036
3477422,4235243
5389096,5697882
4860374,5953130
5163021,5677869
4774958,5804162
4086924,5386734
3065194,4472564
4664486,3556085
5360542,5234608
5795328,4599055
5961451,5313941
5817018,4530360
4495949,4312357
5622537,4758460
5570960,4385285
5730133,4212306
5438545,5956502
5163421,5269297
4870596,3997763
5147312,4493706
4658817,3821510
5258056,5520720
5163021,5936884
4871366,5344454
4981498,3735559
4341951,5369709
4874477,4622107
4898579,3701345
4247311,4516424
5602937,4922543
4981498,5067971
5785868,5011614
4256442,5181842
5871445,4706665
4711645,4013429
4830013,5175016
5054490,5840029
2174528,5858044
5358646,4668256
4936281,4682596
5122137,4228809
5188122,4979948
4386945,4576616
4687498,5707425
5242404,5624394
4814591,5586332
3924635,4676772
4586163,4202044
5140989,4029085
4188811,5705794
5078683,4565542
5157603,3920014
5995875,5192280
4907589,5916241
4445892,5628770
4138999,4361154
4967653,5324255
5892710,4388702
5956179,4545652
4507466,5618907
4773414,5997529
5624394,4236880
5007908,5902272
5636292,4553261
5855865,5149319
5151096,5527308
5938692,4841988
5689614,5317492
4230463,4981498
5858062,4349357
4306877,5137023
6001335,4265251
4040413,5041108
5954053,3412729
3922074,5832119
5971949,5312328
5558855,5798091
5997528,5112300
5464392,4236880
4896671,5453091
5465714,3822695
5643203,5098387
5372135,4169676
5344395,5971949
5479935,4901731
4599094,3797201
4575195,5900971
5817744,3847867
5332424,5753011
4355369,4699532
3945375,5980504
5768205,4247817
5140989,3690769
5304173,4072147
5369525,4664486
5423801,5997529
5100380,4391598
5178605,4931047
4609368,5358505
4448400,5268870
4082945,4699532
5077737,5416782
5713888,4795459
5251645,5980517
5776155,4870953
5941842,5362291
4530360,5997898
4512780,5536300
5234608,5360542
5873822,4945914
4869238,5416634
5728062,4838853
5558854,4832941
5370728,5266102
5399903,4926241
5897552,5035694
5980517,4285346
4967765,5871469
5741478,5643553
5163978,4323370
5575787,4860743
4672961,5707368
4137913,3985133
4234712,5756597
4415992,5737265
4379452,5804079
5336217,5873855
4860752,5277201
5015272,4077780
4614525,5656067
5900971,4076018
5140989,4013067
4264339,3891411
4706687,5997528
5326633,3004875
5860951,5383917
5486226,4144037
5728060,5318512
3740348,5206321
5205843,4906256
4559040,5133650
5961451,5112124
4912549,5970173
5551472,4891139
4930516,5827190
4256442,5447417
4817623,4223680
5810766,4024866
5442039,4110364
4561830,4410322
5317506,5920054
4959898,5974169
5755754,4162500
4493694,5000733
4191182,5690835
5312330,4117843
5050585,5458133
4016886,4121592
6009497,5111385
5255669,5447509
5552133,5701899
5332424,4857078
4822384,4916630
4726816,3176444
4765331,3920021
4326529,5954716
5829444,4745290
5804079,4244513
4963998,5841978
4446014,5525218
5248296,5968060
4168707,5429601
4672974,5300027
5725495,5160317
5298021,5904668
5798091,5205290
5804162,4718433
4578089,3430418
5714566,4465809
5980451,3335715
5916934,5336730
4513751,3690769
4985028,5833682
5113565,5978502
4542038,5675216
5341330,4642759
5369709,3997763
5347177,5956502
4645516,3430418
4848336,3471215
5967980,3821469
5906672,5474595
5798091,4466442
3471215,5199431
5374251,5127908
4605503,5370802
5959673,4999705
5009655,4641650
5658133,5074756
4866771,5862260
5041109,4646737
5871469,4682596
4037598,5464392
4308866,4828545
4120448,5362291
4898579,5549139
4869238,5460167
4689043,5954485
4934372,5961450
5403311,4706667
4445892,5041109
4236880,5100380
5651759,4664486
5653887,4968295
4892565,4539019
5755974,4229296
5710414,4361262
5797973,3822531
3904373,5326531
5401300,5753011
5885245,4756706
5935096,4634420
4799479,5035694
4758945,5821784
5019074,5505723
4625275,4082945
5349961,4167331
4675030,5792239
4493698,4324243
4944776,5688306
4247817,5499385
5960158,4081313
5242404,4770654
3858586,4269174
5261410,5766153
5807389,5281212
5628731,4735558
4035265,5725807
5967992,4932789
4739377,5862260
4230129,5672173
5879431,4783203
5167230,5830137
4892564,5352272
4682594,5034010
4468219,5979494
6006126,4961422
5487376,5025778
3620650,5823746
5821506,3110961
4763305,5835415
4781907,5352272
5507287,4930516
5106387,5987351
5086478,4115762
5868740,5536267
4556705,5554769
4303193,5702357
5064446,5906673
4381007,5843019
4355120,4299787
3203819,5877238
5697824,5166456
5558853,4265251
4934372,4086915
3638640,4167331
5951547,5562703
4851495,5573854
5217426,5779660
4860744,5871525
5416782,5835933
5248757,4469859
5352436,5695741
5347179,5953284
5336730,4590052
5969822,4764016
3986849,4650501
5328949,5919841
4730030,5705574
5347179,5872736
5186714,5762609
4737167,5470378
4922543,5960125
4224929,5931860
5626563,5267956
3982541,4537193
5066142,3878836
4168149,4599094
4810265,5658370
4265251,5922304
4846851,5106396
5910920,5179298
4106510,4776839
5139025,5769791
5700236,5050585
4545790,5002591
5814044,5171311
3429040,5388327
5382228,4924863
5827190,4957114
4264863,5862373
5862373,5359232
4170990,5782910
4639257,5116396
5846518,4844882
5582715,4460628
4449990,3176444
5917135,3280536
5536299,4519813
3985133,4838860
5248322,4913709
5487127,5930456
5762670,4720292
5042994,4194890
5473575,4975763
4680378,5442039
4395258,4838281
5421998,5192453
5769927,4963165
4194891,4813979
5685821,4493695
5349961,4259948
5100380,4270532
3918945,5364456
5403385,4892566
4025241,5213483
4895892,5573854
5969079,4587329
5336222,5007908
4969935,5755856
5801966,4860374
3559644,3901231
5716597,4774958
5222496,5054487
3809977,5968060
5984904,5199943
4860744,5735846
5360542,4446015
4279024,5765175
4575195,5416634
5810859,5606974
3735558,5681368
5183042,3963019
4222750,3923477
4485820,5729333
5421812,5681273
4897432,4556682
5223004,5340381
5294247,5174796
5064978,5705794
5754717,5536265
4907589,5540681
4855332,4241193
4681561,5038756
5697882,5195959
4867141,5427118
5788671,4657486
5725570,4750488
4951669,4322164
4892564,4548619
4493075,4051354
5489637,4785075
5710834,4866771
4804381,5653756
5953130,5602937
4657529,5730883
5997818,4824789
5248758,4370467
3958560,3638640
4878485,5419311
3720042,4705541
4303376,5499906
4925268,5277872
5349961,3674013
4470114,5606717
5685821,4650462
5295203,5832119
5736121,4993415
5397222,5772409
4944036,5850481
4130403,4589896
4529401,3701345
4876728,5717785
5111279,5770889
5697909,4967765
5326343,4825880
5302423,5536193
5417672,5776155
5178142,4169676
3848798,4870596
3865113,5318024
5226932,5709732
4946267,5956179
5748783,5079648
5969079,4895924
3900022,4943290
5064446,3324626
4518717,4892896
4832941,5733527
4657736,5378432
4683276,5442039
5677869,5172338
5385549,4557269
5860951,4785815
4025155,5539971
4605503,6007725
4602642,4662360
5204140,4713306
5450363,4701884
3693613,4750488
5055001,4391600
5980517,5405346
5179670,5915105
6009497,5131089
5127908,4493706
4264340,4934148
4445892,4994060
5879144,4650469
4497640,5108464
5111385,5341339
4758238,5499969
4750173,5636292
5473575,5898638
5828616,5515317
4029085,4267844
4336809,5280788
5470946,4769440
5684629,4993817
5501863,5776429
5743871,5282786
5567765,5733572
5954485,3620650
5302093,5499906
5584667,4199307
4682596,3920021
4322164,5772597
5480723,4999306
4526515,5480294
5267956,5720716
5328949,6008272
4074718,5733283
4053735,4870596
5680367,4500905
4690972,5739256
4813980,5536300
5662712,4669465
4705395,5748767
5167235,4895164
4855332,4621015
5967980,4733969
4714080,4266554
4784118,3089484
4660925,4233493
4799496,5474530
5779631,5088493
5871442,5267152
5782827,4095602
5156151,5928229
5669960,5234472
4388702,5729489
4802117,5592669
3519201,5804079
5086477,5748789
5743903,4813429
4961759,5611842
5779763,5205843
5882380,5415683
5100388,4469103
4819632,5151098
5425713,4016871
4340398,4461630
4647597,4879182
4481018,5258060
5500012,5860951
5762626,4823791
5178620,5888198
4985052,5346536
4137913,5558255
5163421,5846218
5871445,5016639
5735846,4998933
5602226,3853815
5968233,5411578
5011471,3589363
5277872,4925268
4656198,4855331
3618594,5447509
3821510,4694828
4576147,5199431
5108391,6004319
5686060,5846517
5793024,3605477
5575632,4276004
4791934,5016639
4962163,5159030
5402778,4510938
3467098,4170997
